2.000000000000,214708.000000000000,21.095000000000,23.790000000000,32.840105083300,-96.763945083300,32.840077666700,-96.764064166700,-61.000000000000,-54.730478589400,-69.645454545500,0.306000000000,4.560000000000,0.000000000000,0.000000000000,2549.088161209100,3060.200000000000,0.005474500000,0.005875333300,0.000000000000,1.000000000000,0.000000000000
3.000000000000,214709.000000000000,18.725000000000,24.000000000000,32.840106666700,-96.763889666700,32.840076000000,-96.763992666700,-59.176211453700,-56.043269230800,-68.497311828000,1.200000000000,2.580000000000,3.870000000000,4221.674008810600,4803.932692307700,2709.467741935500,0.002928000000,0.005215333300,0.000162666700,3.000000000000,3.000000000000
2.000000000000,214711.000000000000,24.055000000000,22.400000000000,32.840103333300,-96.763741250000,32.840068500000,-96.763861666700,-58.081300813000,-56.302752293600,-69.903508771900,2.650000000000,3.180000000000,1.980000000000,7553.853658536600,4601.330275229400,8750.263157894700,0.005876000000,0.008909030300,0.000274000000,2.000000000000,3.000000000000
2.000000000000,214713.000000000000,24.290000000000,25.300000000000,32.840103333300,-96.763591416700,32.840068833300,-96.763709833300,-58.447058823500,-56.156065548300,-74.515009380900,1.060000000000,3.010000000000,0.294000000000,16271.894957983201,3139.656881019000,15135.097560975601,0.006735000000,0.009817669200,0.000091333333,2.000000000000,3.000000000000
1.000000000000,214715.000000000000,24.545000000000,25.120000000000,32.840102583300,-96.763441166700,32.840071500000,-96.763557166700,-58.012000000000,-56.429824561400,-69.944237918200,2.930000000000,1.950000000000,2.450000000000,4010.144000000000,4426.850877193000,3747.204460966500,0.002196000000,0.012582627900,0.000091333333,3.000000000000,3.000000000000
2.000000000000,214717.000000000000,24.510000000000,24.560000000000,32.840101000000,-96.763293333300,32.840078333300,-96.763402666700,-58.826732673300,-56.254464285700,-69.371069182400,1.540000000000,3.020000000000,0.000000000000,3959.673267326700,4499.785714285700,8065.572327044000,0.005622000000,0.108535202000,0.000274000000,1.000000000000,3.000000000000
2.000000000000,214718.000000000000,23.740000000000,24.770000000000,32.840102000000,-96.763221666700,32.840078333300,-96.763327166700,-57.044444444400,-55.166666666700,-72.500000000000,1.860000000000,2.600000000000,0.047050000000,5963.770370370400,4096.975609756100,134613.876190476003,0.004636777800,0.071084313100,0.000045666666,2.000000000000,3.000000000000
2.000000000000,214719.000000000000,23.405000000000,24.920000000000,32.840103750000,-96.763151083300,32.840077666700,-96.763251833300,-56.937500000000,-55.007812500000,-72.250000000000,0.635000000000,3.360000000000,0.659000000000,3715.875000000000,3943.398437500000,50855.199999999997,0.005008444400,0.090342505100,0.000081333333,1.000000000000,3.000000000000
1.000000000000,214721.000000000000,22.770000000000,22.880000000000,32.840109750000,-96.763013000000,32.840079000000,-96.763108666700,-57.657342657300,-55.782051282100,-69.976190476200,3.050000000000,2.140000000000,2.990000000000,3516.328671328700,6463.782051282100,3857.253968254000,0.002559333300,0.021952474700,0.000091333333,1.000000000000,3.000000000000
2.000000000000,214722.000000000000,24.275000000000,22.980000000000,32.840110500000,-96.762938416700,32.840069833300,-96.763039666700,-59.140495867800,-55.796875000000,-70.736641221400,1.830000000000,2.290000000000,1.760000000000,4142.768595041300,5228.625000000000,4795.610687022900,0.011617030300,0.017362121200,0.000000000000,1.000000000000,3.000000000000
2.000000000000,214723.000000000000,24.550000000000,25.480000000000,32.840112166700,-96.762863333300,32.840070333300,-96.762962000000,-56.684782608700,-54.925196850400,-71.469135802500,0.647000000000,3.620000000000,0.000000000000,9893.586956521700,3947.181102362200,9103.629629629600,0.012996848500,0.006218484800,0.000091333333,2.000000000000,3.000000000000
2.000000000000,214725.000000000000,21.770000000000,24.220000000000,32.840112083300,-96.762724833300,32.840076333300,-96.762812666700,-56.488636363600,-54.327913279100,-66.224466891100,0.862500000000,2.530000000000,1.250000000000,2089.645454545500,2730.829268292700,14505.251402918100,0.034497515200,0.009647424200,0.000137000000,1.000000000000,3.000000000000
2.000000000000,214728.000000000000,11.775000000000,13.850000000000,32.840113416700,-96.762581000000,32.840077333300,-96.762653833300,-56.512820512800,-53.592356687900,-65.704225352100,0.682000000000,1.555000000000,0.929000000000,6412.397435897400,4545.617834394900,17352.056338028200,0.069050666700,0.084659101000,0.000182666700,2.000000000000,3.000000000000
1.000000000000,214730.000000000000,12.860000000000,13.500000000000,32.840112250000,-96.762501750000,32.840078000000,-96.762571000000,-55.847826087000,-54.295445847700,-68.800000000000,1.390000000000,0.600000000000,0.670500000000,14416.743788819900,3930.326779563700,3537.607407407400,0.112898333300,0.038725535400,0.000091333333,3.000000000000,3.000000000000
2.000000000000,214733.000000000000,15.785000000000,13.560000000000,32.840110750000,-96.762360500000,32.840080833300,-96.762439833300,-55.841025641000,-54.112676056300,-69.000000000000,0.858000000000,2.000000000000,1.633500000000,4735.887179487200,4733.737089201900,7997.432258064500,0.101077333300,0.018095969700,0.000182666700,2.000000000000,3.000000000000
2.000000000000,214734.000000000000,17.420000000000,14.530000000000,32.840109500000,-96.762306916700,32.840083333300,-96.762395166700,-55.500000000000,-54.050473186100,-69.202127659600,0.011800000000,3.830000000000,0.000000000000,158542.000000000000,2701.697160883300,8188.510638297900,0.097739333300,0.012633646500,0.000182666700,2.000000000000,3.000000000000
3.000000000000,214735.000000000000,17.390000000000,14.560000000000,32.840097666700,-96.762261500000,32.840082333300,-96.762350333300,-57.402597402600,-56.238636363600,-69.815384615400,0.000000000000,0.659000000000,0.715000000000,6226.779220779200,3679.636363636400,28506.153846153800,0.100258000000,0.028001636400,0.000091333333,2.000000000000,3.000000000000
2.000000000000,214736.000000000000,18.227500000000,15.640000000000,32.840102916700,-96.762193500000,32.840082666700,-96.762300833300,-59.828282828300,-55.435643564400,-65.176470588200,1.580000000000,3.130000000000,2.960000000000,10153.292929292900,3324.917491749200,2336.676470588200,0.146412666700,0.007163333300,0.000182666700,3.000000000000,3.000000000000
2.000000000000,214737.000000000000,19.655000000000,16.640000000000,32.840103250000,-96.762131083300,32.840084000000,-96.762248666700,-57.291208791200,-55.415525114200,-71.857142857100,1.990000000000,2.340000000000,0.659000000000,5515.813186813200,4537.926940639300,7282.462184874000,0.096633333300,0.015272181800,0.000000000000,2.000000000000,3.000000000000
2.000000000000,214738.000000000000,19.785000000000,18.940000000000,32.840105750000,-96.762071583300,32.840082666700,-96.762189000000,-56.140740740700,-55.172839506200,-69.041666666700,1.260000000000,2.870000000000,0.000000000000,7449.525925925900,6195.654320987700,2889.770833333300,0.145498000000,0.003473393900,0.000274000000,3.000000000000,3.000000000000
